principal component 1,principal component 2,principal component 3,principal component 4,principal component 5,Species,dataset,LandCover,Tool,Sensor,Site,Al_area_mg_cm2,Al_mass_mg_g,Anth_area_ug_cm2,Anth_mass_mg_g,Boron_area_mg_cm2,Boron_mass_mg_g,C_area_mg_cm2,C_mass_mg_g,Ca_area_mg_cm2,Ca_mass_mg_g,Car_area_ug_cm2,Car_mass_mg_g,Cellulose_mg_cm2,Cellulose_mg_g,Chl_area_ug_cm2,Chl_mass_mg_g,Cu_area_mg_cm2,Cu_mass_mg_g,EWT_mg_cm2,Fiber_mg_cm2,Fiber_mg_g,Flavonoids_area_mg_cm2,Flavonoids_mass_mg_g,Iron_area_mg_cm2,Iron_mass_mg_g,LAI_m2_m2,LMA_g_m2,LDMC_g_g,LWC%,Lignin_mg_cm2,Lignin_mg_g,Mg_area_mg_cm2,Mg_mass_mg_g,Mn_area_mg_cm2,Mn_mass_mg_g,N_area_mg_cm2,N_mass_mg_g,NSC_mg_cm2,NSC_mg_g,Phenolics_area_mg_cm2,Phenolics_mass_mg_g,P_area_mg_cm2,P_mass_mg_g,Potassium_area_mg_cm2,Potassium_mass_mg_g,Protein_g_m2,RWC%,Starch_area_mg_cm2,Starch_mass_mg_g,Sugar_area_mg_cm2,Sugar_mass_mg_g,S_area_mg_cm2,S_mass_mg_g,Zn_mass_mg_g
1.8711715,1.7780842,-7.144723,2.852254,-1.6888497,Brachypodium sylvaticum,3,Grassland,Proximal,ASD FieldSpec 3,Karlsruhe,-99.0,-99.0,1.833539546,0.717286751,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,9.760407139,3.81830364,-99.0,-99.0,43.29271572,16.93625395,-99.0,-99.0,9.879118182,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,5.658436364,25.5621555,0.205560671,79.4439329,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
5.414202,2.4795287,4.34165,0.012807476,4.1726785,Thlaspi arvense,3,Grassland,Proximal,ASD FieldSpec 3,Karlsruhe,-99.0,-99.0,1.177831916,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,9.857727265,-99.0,-99.0,-99.0,35.93888751,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.257025,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
28.656185,30.861233,5.730606,1.0188433,-3.773118,Alopecurus geniculatus,3,Grassland,Proximal,ASD FieldSpec 3,Karlsruhe,-99.0,-99.0,1.2612999,0.533332217,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.17579875,4.302768367,-99.0,-99.0,39.48358112,16.69536791,-99.0,-99.0,11.76057464,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,5.818742657,23.6494226,0.167423414,83.2576586,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
54.4671,36.028545,6.5147614,0.6684386,-1.1005363,Centaurium erythraea,3,Grassland,Proximal,ASD FieldSpec 3,Karlsruhe,-99.0,-99.0,1.912074954,0.742152523,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,11.48195643,4.45660507,-99.0,-99.0,46.13499888,17.90683243,-99.0,-99.0,19.11178467,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.745576923,25.7639083,0.118792419,88.1207581,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
10.596911,19.597147,-2.33255,2.2256503,-4.927563,Phalaris arundinaceae,3,Grassland,Proximal,ASD FieldSpec 3,Karlsruhe,-99.0,-99.0,0.97134356,0.328595756,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,9.663819448,3.269172917,-99.0,-99.0,35.64252055,12.0575062,-99.0,-99.0,11.71736405,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,4.775803395,29.56044142,0.201455865,79.8544135,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
8.729331,23.192146,-0.33625865,1.8640155,-2.502256,Medicago lupulina,3,Grassland,Proximal,ASD FieldSpec 3,Karlsruhe,-99.0,-99.0,2.806528116,1.806110969,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,12.5419195,8.071217333,-99.0,-99.0,62.25546617,40.06383535,-99.0,-99.0,15.53020903,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,3.781125874,15.539068,0.090956232,90.9043768,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
38.066425,28.319386,2.232486,1.192368,0.61718935,Origanum vulgare,3,Grassland,Proximal,ASD FieldSpec 3,Karlsruhe,-99.0,-99.0,1.826189593,0.580291724,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.4030922,3.305696369,-99.0,-99.0,39.31198885,12.49181458,-99.0,-99.0,15.07477735,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,4.941210577,31.47019883,0.172706339,82.7293661,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
3.7558913,12.614952,1.6240381,1.0424504,0.63485,Luzula multiflora,3,Grassland,Proximal,ASD FieldSpec 3,Karlsruhe,-99.0,-99.0,1.763814948,0.634550198,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,12.17180888,4.378930871,-99.0,-99.0,45.45210168,16.3518515,-99.0,-99.0,16.55611097,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2.578904545,27.79630287,0.143756076,85.6243924,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
3.085012,-0.2681071,-7.604997,2.6688492,0.13856712,Filipendula ulmaria,3,Grassland,Proximal,ASD FieldSpec 3,Karlsruhe,-99.0,-99.0,1.751079709,0.758701494,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.67846756,4.626727866,-99.0,-99.0,42.40988404,18.37520143,-99.0,-99.0,11.12107786,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,3.375553811,23.079956,0.171865588,82.8134412,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-5.278196,20.54827,12.540319,-0.88140315,0.4286753,Anthyllis vulneraria,3,Grassland,Proximal,ASD FieldSpec 3,Karlsruhe,-99.0,-99.0,2.057985435,0.836185306,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,11.7257984,4.764339027,-99.0,-99.0,50.73963187,20.61614912,-99.0,-99.0,35.80813519,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2.317769231,24.6115953,0.064311599,93.5688401,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-33.141438,-18.103552,-3.7094126,1.52242,0.7452131,Campanula rotundifolia,3,Grassland,Proximal,ASD FieldSpec 3,Karlsruhe,-99.0,-99.0,1.543884053,0.381125079,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.24294311,2.528585288,-99.0,-99.0,31.31898593,7.731442632,-99.0,-99.0,10.24630689,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.914730769,40.50859254,0.28333302,71.666698,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
8.504219,22.422417,-1.7494308,1.7284176,-1.3712182,Trifolium pratense,3,Grassland,Proximal,ASD FieldSpec 3,Karlsruhe,-99.0,-99.0,1.639848789,0.418955167,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,11.10060894,2.836028234,-99.0,-99.0,46.73703599,11.940566,-99.0,-99.0,12.01278123,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,4.926829306,39.14139077,0.245756179,75.4243821,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-17.615917,-7.9532013,-7.5517755,2.3869436,-0.5050669,Festuca ovina,3,Grassland,Proximal,ASD FieldSpec 3,Karlsruhe,-99.0,-99.0,1.263011191,0.142347254,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,12.0630995,1.359567598,-99.0,-99.0,51.52010429,5.806556138,-99.0,-99.0,16.58152639,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.972197628,88.7274713,0.348575933,65.1424067,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
8.474169,12.048637,7.000506,0.013001813,0.1176906,Bromus hordeaceus,3,Grassland,Proximal,ASD FieldSpec 3,Karlsruhe,-99.0,-99.0,0.86676456,0.188825199,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,9.094985235,1.981348192,-99.0,-99.0,35.37985923,7.707524344,-99.0,-99.0,17.31782017,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2.300828671,45.90301328,0.209525099,79.0474901,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-21.943224,-13.804361,7.123032,-0.6598271,4.739907,Stellaria media,3,Grassland,Proximal,ASD FieldSpec 3,Karlsruhe,-99.0,-99.0,0.864032561,0.177609733,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,9.146713734,1.880190004,-99.0,-99.0,29.72032079,6.109281615,-99.0,-99.0,21.3099696,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.5001,48.647816,0.185857797,81.4142203,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
8.151452,13.758646,9.550494,-0.3229239,1.4176875,Holcus lanatus,3,Grassland,Proximal,ASD FieldSpec 3,Karlsruhe,-99.0,-99.0,0.73326673,0.237660707,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,6.836905643,2.215924657,-99.0,-99.0,21.17909429,6.864403239,-99.0,-99.0,13.58888469,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,3.57549361,30.85351129,0.185037033,81.4962967,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-1.8623102,3.3358529,10.447171,-1.1140995,5.570273,Pulicaria dysenterica,3,Grassland,Proximal,ASD FieldSpec 3,Karlsruhe,-99.0,-99.0,0.79672011,0.219425682,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,7.382381936,2.033191048,-99.0,-99.0,23.88693845,6.578731613,-99.0,-99.0,21.67586661,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.749217823,36.3093372,0.143476602,85.6523398,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-37.524734,-6.3984895,-3.7780666,1.9012104,-0.16348478,Deschampsia cespitosa,3,Grassland,Proximal,ASD FieldSpec 3,Karlsruhe,-99.0,-99.0,1.011443595,0.179528899,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,9.357005409,1.660846817,-99.0,-99.0,32.37954938,5.747295119,-99.0,-99.0,14.58695654,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2.29268122,56.33876235,0.278617419,72.1382581,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
6.9094577,13.29463,1.7949232,1.1172496,-0.58875567,Lapsana communis,3,Grassland,Proximal,ASD FieldSpec 3,Karlsruhe,-99.0,-99.0,1.657026016,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,9.958331047,-99.0,-99.0,-99.0,35.75204126,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,6.238811189,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
41.876026,-16.197527,7.69012,-1.6551656,7.348751,Poa annua,3,Grassland,Proximal,ASD FieldSpec 3,Karlsruhe,-99.0,-99.0,0.703002962,1.229216268,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,6.540837842,11.43680001,-99.0,-99.0,19.30846694,33.76128262,-99.0,-99.0,6.26789994,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,4.310083333,5.719115344,0.083615102,91.6384898,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-22.759268,18.668825,12.948477,-0.8385366,-0.83111775,Cirsium acaule,3,Grassland,Proximal,ASD FieldSpec 3,Karlsruhe,-99.0,-99.0,1.450775148,0.206587067,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,11.72846162,1.670106139,-99.0,-99.0,52.86248554,7.527497168,-99.0,-99.0,55.7867779,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,3.768403589,70.22584577,0.111807926,88.8192074,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
5.772176,11.7400465,3.945119,0.96467286,-2.4899082,Apera spica-venti,3,Grassland,Proximal,ASD FieldSpec 3,Karlsruhe,-99.0,-99.0,1.110429067,0.311867462,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,9.17216431,2.576030917,-99.0,-99.0,39.3726258,11.0579246,-99.0,-99.0,13.89161589,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,6.82225,35.60580058,0.204019028,79.5980972,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
8.4423685,10.9299965,-4.288048,2.5566475,-3.576758,Brachypodium sylvaticum,3,Grassland,Proximal,ASD FieldSpec 3,Karlsruhe,-99.0,-99.0,1.722316794,0.591517751,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,9.465118198,3.250729163,-99.0,-99.0,40.32346686,13.84881487,-99.0,-99.0,9.607910144,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,5.574919617,29.116908,0.232570576,76.7429424,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-21.029312,-10.9143305,2.7343602,0.25203753,3.4052129,Thlaspi arvense,3,Grassland,Proximal,ASD FieldSpec 3,Karlsruhe,-99.0,-99.0,1.425304154,0.433720014,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.27591606,3.126960967,-99.0,-99.0,40.33325502,12.27340836,-99.0,-99.0,27.040749,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.210825,32.86231,0.108359982,89.1640018,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
11.862897,21.160105,5.6486073,0.60412574,-2.8041146,Alopecurus geniculatus,3,Grassland,Proximal,ASD FieldSpec 3,Karlsruhe,-99.0,-99.0,1.29206921,0.549205017,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.0038569,4.252224534,-99.0,-99.0,38.41584681,16.32898271,-99.0,-99.0,11.09053519,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,5.967441259,23.52617275,0.175004879,82.4995121,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
40.9099,35.572723,8.832869,0.13048309,-1.1449479,Centaurium erythraea,3,Grassland,Proximal,ASD FieldSpec 3,Karlsruhe,-99.0,-99.0,1.89186655,0.670196548,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,11.4249055,4.047289819,-99.0,-99.0,45.57775171,16.14598654,-99.0,-99.0,18.39627171,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2.161807692,28.2285332,0.133033446,86.6966554,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
7.537388,6.43327,5.14726,0.08367841,-0.25882196,Phalaris arundinaceae,3,Grassland,Proximal,ASD FieldSpec 3,Karlsruhe,-99.0,-99.0,0.984850986,0.324826595,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,9.55705817,3.152138456,-99.0,-99.0,35.2521953,11.62698798,-99.0,-99.0,11.16485811,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,4.827006604,30.3192842,0.213564416,78.6435584,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
2.9300046,23.348705,2.3359482,1.2043586,-2.6682642,Medicago lupulina,3,Grassland,Proximal,ASD FieldSpec 3,Karlsruhe,-99.0,-99.0,2.352434907,1.176696823,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,11.84918796,5.927008558,-99.0,-99.0,54.61305894,27.31765829,-99.0,-99.0,13.80626456,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,3.434013986,19.99185229,0.126487082,87.3512918,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
22.381355,23.602425,3.0450463,0.97110057,-0.2879948,Origanum vulgare,3,Grassland,Proximal,ASD FieldSpec 3,Karlsruhe,-99.0,-99.0,1.627772818,0.454464329,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.35586438,2.891294726,-99.0,-99.0,37.28466876,10.4096541,-99.0,-99.0,14.00756123,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,4.940525,35.81739451,0.203631714,79.6368286,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
0.06756586,13.975963,7.360608,0.020833323,0.92339885,Luzula multiflora,3,Grassland,Proximal,ASD FieldSpec 3,Karlsruhe,-99.0,-99.0,1.620124444,0.523999765,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,11.64682373,3.766953162,-99.0,-99.0,42.505883,13.74775424,-99.0,-99.0,16.04993812,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2.766882057,30.9184193,0.161523219,83.8476781,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
25.35666,3.6298554,-8.366242,3.0283604,-2.041137,Filipendula ulmaria,3,Grassland,Proximal,ASD FieldSpec 3,Karlsruhe,-99.0,-99.0,1.652359971,0.646638629,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.32276622,4.039736811,-99.0,-99.0,40.15449494,15.71415916,-99.0,-99.0,11.01340543,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,25.55306621,0.188323447,81.1676553,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
6.445976,27.806078,14.585586,-1.0084249,-0.995233,Anthyllis vulneraria,3,Grassland,Proximal,ASD FieldSpec 3,Karlsruhe,-99.0,-99.0,1.852429,0.619731382,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,11.3524337,3.797964416,-99.0,-99.0,46.62660573,15.59896266,-99.0,-99.0,34.62242948,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,3.057461538,29.89083746,0.079472573,92.0527427,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-22.977043,-9.443606,1.8138894,0.6185352,-0.112622224,Campanula rotundifolia,3,Grassland,Proximal,ASD FieldSpec 3,Karlsruhe,-99.0,-99.0,1.493969502,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.35865718,-99.0,-99.0,-99.0,32.41061458,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.035307692,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
17.775383,26.726723,-3.934309,2.1115487,-1.7376525,Trifolium pratense,3,Grassland,Proximal,ASD FieldSpec 3,Karlsruhe,-99.0,-99.0,1.668402736,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,11.13889557,-99.0,-99.0,-99.0,47.40404526,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,5.053141348,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-7.313766,3.8996394,8.582315,-0.56314415,3.72791,Pulicaria dysenterica,3,Grassland,Proximal,ASD FieldSpec 3,Karlsruhe,-99.0,-99.0,0.708463336,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,6.942028405,-99.0,-99.0,-99.0,22.33975155,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2.219032508,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-9.462095,-1.8851027,-5.259251,2.0413306,-0.68331647,Festuca ovina,3,Grassland,Proximal,ASD FieldSpec 3,Karlsruhe,-99.0,-99.0,1.277770107,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,12.15506006,-99.0,-99.0,-99.0,52.55951126,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.094357312,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
8.544784,11.9454155,7.689221,-0.19557749,0.55251324,Bromus hordeaceus,3,Grassland,Proximal,ASD FieldSpec 3,Karlsruhe,-99.0,-99.0,0.857600891,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,8.792171728,-99.0,-99.0,-99.0,34.69842413,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2.696185315,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-17.30117,-13.612927,11.734176,-1.68215,6.6040983,Stellaria media,3,Grassland,Proximal,ASD FieldSpec 3,Karlsruhe,-99.0,-99.0,0.764180717,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,7.871979287,-99.0,-99.0,-99.0,23.20656062,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2.1056,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
