0,1,2,3,4,5,6,7,8,9,Unnamed: 0,Species,dataset,numSamples,LandCover,Tool,Sensor,Site,Year,Al_area_mg_cm2,Al_mass_mg_g,Anth_area_ug_cm2,Anth_mass_mg_g,Boron_area_mg_cm2,Boron_mass_mg_g,C_area_mg_cm2,C_mass_mg_g,Ca_area_mg_cm2,Ca_mass_mg_g,Car_area_ug_cm2,Car_mass_mg_g,Cellulose_mg_cm2,Cellulose_mg_g,Chl_area_ug_cm2,Chl_mass_mg_g,Cu_area_mg_cm2,Cu_mass_mg_g,EWT_mg_cm2,Fiber_mg_cm2,Fiber_mg_g,Flavonoids_area_mg_cm2,Flavonoids_mass_mg_g,Iron_area_mg_cm2,Iron_mass_mg_g,LAI_m2_m2,LMA_g_m2,LDMC_g_g,LWC%,Lignin_mg_cm2,Lignin_mg_g,Mg_area_mg_cm2,Mg_mass_mg_g,Mn_area_mg_cm2,Mn_mass_mg_g,N_area_mg_cm2,N_mass_mg_g,NSC_mg_cm2,NSC_mg_g,Phenolics_area_mg_cm2,Phenolics_mass_mg_g,P_area_mg_cm2,P_mass_mg_g,Potassium_area_mg_cm2,Potassium_mass_mg_g,Protein_g_m2,RWC%,Starch_area_mg_cm2,Starch_mass_mg_g,Sugar_area_mg_cm2,Sugar_mass_mg_g,S_area_mg_cm2,S_mass_mg_g,Zn _area_mg_cm2,Zn_mass_mg_g,Latitude,Longitude,bio_1,bio_12,bio_13-14,bio_15,bio_4,bio_7,clay_15-30cm_mean_0.01_deg,nitrogen_15-30cm_mean_0.01_deg,sand_15-30cm_mean_0.01_deg,soc_15-30cm_mean_0.01_deg
0.0029959264,-0.001522217,0.0009425557,0.008114224,2.0960398,0.0025861457,0.0015253758,-0.14514223,-0.0036140678,0.00074134575,2958,Triticum aestivum,13,330,Crops,Proximal,ASD FieldSpec,Israel,2004.0,,,,,,,,,,,,,,,,,,,4.62,,,,,,,1.696666667,35.3,,56.6871166,,,,,,,0.062481,17.7,,,,,,,,,,,,,,,,,,,31.35245599,34.70047982,19.870445,234.87111,55.97333,107.15011,546.8024,25.414667,325.0,70.0,334.0,81.0
0.00367952,-0.00068025384,-0.0022896011,0.008477757,2.0181808,0.0042515774,0.00082655135,-0.5245606,-0.005536712,0.0014837496,2959,Triticum aestivum,13,330,Crops,Proximal,ASD FieldSpec,Israel,2004.0,,,,,,,,,,,,,,,,,,,5.28,,,,,,,1.613333333,37.93333333,,58.1925055,,,,,,,0.052348,13.8,,,,,,,,,,,,,,,,,,,31.35245599,34.70047982,19.870445,234.87111,55.97333,107.15011,546.8024,25.414667,325.0,70.0,334.0,81.0
-0.00048044964,0.0002551647,-0.0009140838,-0.0033141333,-0.5574368,-0.0010512988,-0.00043798704,0.08288077,0.001074418,-0.0003433351,2960,Triticum aestivum,13,330,Crops,Proximal,ASD FieldSpec,Israel,2004.0,,,,,,,,,,,,,,,,,,,18.9,,,,,,,3.96,58.73333333,,76.2917115,,,,,,,0.088687333,15.1,,,,,,,,,,,,,,,,,,,31.35245599,34.70047982,19.870445,234.87111,55.97333,107.15011,546.8024,25.414667,325.0,70.0,334.0,81.0
-0.0007351319,-0.0017948914,0.0014165393,-0.0006180906,-0.7582837,0.000496458,-0.0010314889,-0.35996935,-0.00048017257,0.00062005693,2961,Triticum aestivum,13,330,Crops,Proximal,ASD FieldSpec,Israel,2004.0,,,,,,,,,,,,,,,,,,,17.87,,,,,,,3.2,61.26666667,,74.4686762,,,,,,,0.098026667,16.0,,,,,,,,,,,,,,,,,,,31.35245599,34.70047982,19.870445,234.87111,55.97333,107.15011,546.8024,25.414667,325.0,70.0,334.0,81.0
-0.00036827428,0.0023219204,-0.0026754644,-0.004872308,-0.25038996,-0.0019519376,-0.00023083971,0.3171095,0.0020390884,-0.0010592171,2962,Triticum aestivum,13,330,Crops,Proximal,ASD FieldSpec,Israel,2004.0,,,,,,,,,,,,,,,,,,,23.95666667,,,,,,,5.51,70.13333333,,77.354429,,,,,,,0.100290667,14.3,,,,,,,,,,,,,,,,,,,31.35245599,34.70047982,19.870445,234.87111,55.97333,107.15011,546.8024,25.414667,325.0,70.0,334.0,81.0
1.5492376e-05,0.00055673113,-0.0019411342,-0.0029016116,-0.48557413,-0.00049963756,-0.0008730899,-0.10457398,0.00033501262,2.73505e-05,2963,Triticum aestivum,13,330,Crops,Proximal,ASD FieldSpec,Israel,2004.0,,,,,,,,,,,,,,,,,,,17.4,,,,,,,4.036666667,58.23333333,,74.9246448,,,,,,,0.081526667,14.0,,,,,,,,,,,,,,,,,,,31.35245599,34.70047982,19.870445,234.87111,55.97333,107.15011,546.8024,25.414667,325.0,70.0,334.0,81.0
0.0035644849,0.00046414696,0.0018568714,0.010852609,2.625333,0.0018495722,0.0019612543,0.43535712,-0.0022885709,0.00011988188,2964,Triticum aestivum,13,330,Crops,Proximal,ASD FieldSpec,Israel,2004.0,,,,,,,,,,,,,,,,,,,4.83,,,,,,,2.563333333,38.66666667,,55.5385205,,,,,,,0.05336,13.8,,,,,,,,,,,,,,,,,,,31.35245599,34.70047982,19.870445,234.87111,55.97333,107.15011,546.8024,25.414667,325.0,70.0,334.0,81.0
0.0033956897,-0.0012280354,0.00039410498,0.008979285,2.2445848,0.0032404237,0.0013392053,-0.24744883,-0.004075192,0.0010743437,2965,Triticum aestivum,13,330,Crops,Proximal,ASD FieldSpec,Israel,2004.0,,,,,,,,,,,,,,,,,,,7.193333333,,,,,,,2.0,11.1,,86.6318747,,,,,,,0.011877,10.7,,,,,,,,,,,,,,,,,,,31.35245599,34.70047982,19.870445,234.87111,55.97333,107.15011,546.8024,25.414667,325.0,70.0,334.0,81.0
0.0031458102,-0.0016411077,0.0014113919,0.008533443,2.2061481,0.0026250985,0.0015489038,-0.14962989,-0.003534686,0.0007855851,2966,Triticum aestivum,13,330,Crops,Proximal,ASD FieldSpec,Israel,2004.0,,,,,,,,,,,,,,,,,,,4.82,,,,,,,1.28,37.93333333,,55.9597523,,,,,,,0.051968667,13.7,,,,,,,,,,,,,,,,,,,31.35245599,34.70047982,19.870445,234.87111,55.97333,107.15011,546.8024,25.414667,325.0,70.0,334.0,81.0
0.0033035874,-0.0017201677,0.0014233268,0.008758586,2.243842,0.0028190129,0.0014591187,-0.22227219,-0.003804187,0.00086790643,2967,Triticum aestivum,13,330,Crops,Proximal,ASD FieldSpec,Israel,2004.0,,,,,,,,,,,,,,,,,,,4.126666667,,,,,,,1.263333333,33.26666667,,55.3667263,,,,,,,0.051896,15.6,,,,,,,,,,,,,,,,,,,31.35245599,34.70047982,19.870445,234.87111,55.97333,107.15011,546.8024,25.414667,325.0,70.0,334.0,81.0
-0.0007085068,0.0009209728,-0.0012940676,-0.003907225,-0.5053568,-0.0013756906,-0.0002076719,0.21605879,0.001589641,-0.0007131738,2968,Triticum aestivum,13,330,Crops,Proximal,ASD FieldSpec,Israel,2004.0,,,,,,,,,,,,,,,,,,,22.73666667,,,,,,,4.28,72.8,,75.7468073,,,,,,,0.133224,18.3,,,,,,,,,,,,,,,,,,,31.35245599,34.70047982,19.870445,234.87111,55.97333,107.15011,546.8024,25.414667,325.0,70.0,334.0,81.0
0.0013486873,-0.0015110318,-0.00353829,-8.031493e-06,0.1412912,0.0012554189,-0.00072165916,-0.5352045,-0.0032384715,0.0018275485,2969,Triticum aestivum,13,330,Crops,Proximal,ASD FieldSpec,Israel,2004.0,,,,,,,,,,,,,,,,,,,21.17333333,,,,,,,3.43,71.5,,74.7557962,,,,,,,0.109395,15.3,,,,,,,,,,,,,,,,,,,31.35245599,34.70047982,19.870445,234.87111,55.97333,107.15011,546.8024,25.414667,325.0,70.0,334.0,81.0
-0.00038947386,0.002452393,-0.0026741838,-0.004772748,-0.324305,-0.0018240255,-0.0004046415,0.2717606,0.0020644986,-0.0010496951,2970,Triticum aestivum,13,330,Crops,Proximal,ASD FieldSpec,Israel,2004.0,,,,,,,,,,,,,,,,,,,27.44666667,,,,,,,5.246666667,89.96666667,,75.3132717,,,,,,,0.143047,15.9,,,,,,,,,,,,,,,,,,,31.35245599,34.70047982,19.870445,234.87111,55.97333,107.15011,546.8024,25.414667,325.0,70.0,334.0,81.0
7.133698e-06,0.0021075513,-0.003376291,-0.003824463,-0.059630685,-0.0012062908,-0.00057540566,0.059983663,0.00094885484,-0.00045458283,2971,Triticum aestivum,13,330,Crops,Proximal,ASD FieldSpec,Israel,2004.0,,,,,,,,,,,,,,,,,,,21.13,,,,,,,4.403333333,58.93333333,,78.1916862,,,,,,,0.080738667,13.7,,,,,,,,,,,,,,,,,,,31.35245599,34.70047982,19.870445,234.87111,55.97333,107.15011,546.8024,25.414667,325.0,70.0,334.0,81.0
0.0033988534,-0.0010014768,0.00091929175,0.0093818,2.3516002,0.003038193,0.0014717707,-0.15221545,-0.0037433712,0.00085571344,2972,Triticum aestivum,13,330,Crops,Proximal,ASD FieldSpec,Israel,2004.0,,,,,,,,,,,,,,,,,,,4.493333333,,,,,,,2.703333333,31.06666667,,59.122807,,,,,,,0.057162667,18.4,,,,,,,,,,,,,,,,,,,31.35245599,34.70047982,19.870445,234.87111,55.97333,107.15011,546.8024,25.414667,325.0,70.0,334.0,81.0
0.0038079266,-0.0007942277,-0.0018483503,0.008836208,2.1156764,0.0042835786,0.00081773894,-0.5279613,-0.005390255,0.0015813471,2973,Triticum aestivum,13,330,Crops,Proximal,ASD FieldSpec,Israel,2004.0,,,,,,,,,,,,,,,,,,,5.193333333,,,,,,,2.85,38.46666667,,57.4483776,,,,,,,0.0577,15.0,,,,,,,,,,,,,,,,,,,31.35245599,34.70047982,19.870445,234.87111,55.97333,107.15011,546.8024,25.414667,325.0,70.0,334.0,81.0
0.0028807558,-0.0011626529,-0.000104936305,0.007621208,1.9572406,0.002634079,0.001508048,-0.11647117,-0.0037531878,0.00072992296,2974,Triticum aestivum,13,330,Crops,Proximal,ASD FieldSpec,Israel,2004.0,,,,,,,,,,,,,,,,,,,5.013333333,,,,,,,1.33,37.2,,57.4045802,,,,,,,0.058032,15.6,,,,,,,,,,,,,,,,,,,31.35245599,34.70047982,19.870445,234.87111,55.97333,107.15011,546.8024,25.414667,325.0,70.0,334.0,81.0
0.003962821,-0.00087966584,-0.0014058016,0.009269326,2.2127693,0.0043101455,0.0008173771,-0.53421146,-0.0053757597,0.0016053088,2975,Triticum aestivum,13,330,Crops,Proximal,ASD FieldSpec,Israel,2004.0,,,,,,,,,,,,,,,,,,,5.03,,,,,,,1.603333333,43.2,,53.7967914,,,,,,,0.050112,11.6,,,,,,,,,,,,,,,,,,,31.35245599,34.70047982,19.870445,234.87111,55.97333,107.15011,546.8024,25.414667,325.0,70.0,334.0,81.0
1.8129998e-05,-0.0025386354,0.0027417312,0.0015189103,-0.84623826,0.0011013173,-0.0025043031,-0.92112786,-0.0012123256,0.0014284637,2976,,14,59,Forest,Airbone,NEON AOP,D05,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,52.11556852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.177617,-89.501063,3.811537,812.8889,82.05334,40.893063,1130.7766,43.293335,64.0,104.0,574.0,154.0
0.0014543794,-0.0012046294,-0.0029495703,0.0007644496,-0.083531484,0.0017070228,-0.0014846497,-0.7377068,-0.0032549782,0.0018407167,2977,,14,59,Forest,Airbone,NEON AOP,D05,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,48.26487038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.177617,-89.501063,3.811537,812.8889,82.05334,40.893063,1130.7766,43.293335,64.0,104.0,574.0,154.0
-0.0010663901,-0.001988612,0.0021072594,-0.0007573492,-0.97991604,0.0003131581,-0.0009010215,-0.26378527,6.3598505e-05,0.0003600893,2978,,14,59,Forest,Airbone,NEON AOP,D05,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,72.98182177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.177617,-89.501063,3.811537,812.8889,82.05334,40.893063,1130.7766,43.293335,64.0,104.0,574.0,154.0
0.0025505256,-0.0019765394,-0.0038717655,0.002849095,0.2423478,0.0027621894,-0.0014140861,-0.91673636,-0.0053493697,0.0026160907,2979,,14,59,Forest,Airbone,NEON AOP,D05,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,60.75462551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.177617,-89.501063,3.811537,812.8889,82.05334,40.893063,1130.7766,43.293335,64.0,104.0,574.0,154.0
-0.00045820687,-0.00092915446,0.0028129066,0.0014797836,0.8555334,-0.0020661296,0.0016953314,0.70571315,0.0013772799,-0.00083048944,2980,,14,59,Forest,Airbone,NEON AOP,D05,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,95.78439028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.177617,-89.501063,3.811537,812.8889,82.05334,40.893063,1130.7766,43.293335,64.0,104.0,574.0,154.0
-0.00037867995,-0.0003272551,0.0014910153,0.0004719887,0.6607134,-0.0018857182,0.00124709,0.58987284,0.0012455028,-0.00071464985,2981,,14,59,Forest,Airbone,NEON AOP,D05,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,114.5818729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.177617,-89.501063,3.811537,812.8889,82.05334,40.893063,1130.7766,43.293335,64.0,104.0,574.0,154.0
-0.0006546009,-0.0010895361,0.0007242472,-0.0009226317,-0.65931344,0.00045062398,-0.0010783894,-0.34483632,-0.000403787,0.0004786193,2982,,14,59,Forest,Airbone,NEON AOP,D05,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,86.54407713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.177617,-89.501063,3.811537,812.8889,82.05334,40.893063,1130.7766,43.293335,64.0,104.0,574.0,154.0
0.0021026274,-0.0018647704,-0.0025262628,0.0026345626,-0.05314017,0.0025153167,-0.0019937207,-0.9966172,-0.004469841,0.0024493816,2983,,14,59,Forest,Airbone,NEON AOP,D05,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,61.51216406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.177617,-89.501063,3.811537,812.8889,82.05334,40.893063,1130.7766,43.293335,64.0,104.0,574.0,154.0
0.0007754521,0.00068720616,-0.0038199967,-0.0016257176,0.13503739,0.00015905837,-0.0006461282,-0.24400628,-0.0012949223,0.000616544,2984,,14,59,Forest,Airbone,NEON AOP,D05,2017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,94.75285354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.177617,-89.501063,3.811537,812.8889,82.05334,40.893063,1130.7766,43.293335,64.0,104.0,574.0,154.0
0.0014108923,-0.001518175,-0.0006653834,0.0026378548,-0.30299225,0.0022624896,-0.0024728072,-1.0399586,-0.0034190028,0.002009068,2985,,14,59,Forest,Airbone,NEON AOP,D05,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,58.34600182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.177617,-89.501063,3.811537,812.8889,82.05334,40.893063,1130.7766,43.293335,64.0,104.0,574.0,154.0
-0.0013725002,-0.001573585,0.0017221007,-0.0012349321,-0.8628913,0.00016745925,-0.0004864839,-0.12802668,0.00027676986,7.9852645e-05,2986,,14,59,Forest,Airbone,NEON AOP,D05,2017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,87.81222462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.177617,-89.501063,3.811537,812.8889,82.05334,40.893063,1130.7766,43.293335,64.0,104.0,574.0,154.0
0.0022100913,-0.0013731914,0.00019403175,0.004866142,-0.25345033,0.0028571158,-0.003637539,-1.4314104,-0.004149285,0.002414937,2987,,14,59,Forest,Airbone,NEON AOP,D05,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,71.01643083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.177617,-89.501063,3.811537,812.8889,82.05334,40.893063,1130.7766,43.293335,64.0,104.0,574.0,154.0
-0.0007265337,-0.00088153174,-4.049344e-05,-0.0020665976,-0.7055702,-0.00014644087,-0.00049985107,-0.081336424,0.000215785,0.00012610335,2988,,14,59,Forest,Airbone,NEON AOP,D05,2017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,83.00284902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.177617,-89.501063,3.811537,812.8889,82.05334,40.893063,1130.7766,43.293335,64.0,104.0,574.0,154.0
-0.0007770427,-0.0016328804,0.0013260231,-0.0006397895,-0.736194,0.0005211124,-0.0010345537,-0.3617332,-0.00045672886,0.0005694625,2989,,14,59,Forest,Airbone,NEON AOP,D05,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,59.11345955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.177617,-89.501063,3.811537,812.8889,82.05334,40.893063,1130.7766,43.293335,64.0,104.0,574.0,154.0
-0.0007524635,-0.001960691,0.0016945074,-0.00044768513,-0.84658736,0.00055396085,-0.0011327331,-0.38944867,-0.0004448099,0.0006483328,2990,,14,59,Forest,Airbone,NEON AOP,D05,2017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,87.7022758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.177617,-89.501063,3.811537,812.8889,82.05334,40.893063,1130.7766,43.293335,64.0,104.0,574.0,154.0
-9.39701e-05,0.002518103,-0.0034818877,-0.0039289007,-0.040437415,-0.0012818468,-0.0005723818,0.093172915,0.001173918,-0.00064084836,2991,,14,59,Forest,Airbone,NEON AOP,D05,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,73.22888774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.177617,-89.501063,3.811537,812.8889,82.05334,40.893063,1130.7766,43.293335,64.0,104.0,574.0,154.0
-0.0028929855,-0.0043470506,0.00521832,-4.208088e-05,-1.6329234,0.00061641674,0.00019310834,-0.04243341,0.00083627936,-3.3025106e-05,2992,,14,59,Forest,Airbone,NEON AOP,D05,2017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,84.79272147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.177617,-89.501063,3.811537,812.8889,82.05334,40.893063,1130.7766,43.293335,64.0,104.0,574.0,154.0
0.00054195087,-0.002267654,0.0021130568,0.0024338705,-0.7006968,0.0016264305,-0.002889976,-1.0985379,-0.0020000075,0.0017464757,2993,,14,59,Forest,Airbone,NEON AOP,D05,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,95.11957174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.177617,-89.501063,3.811537,812.8889,82.05334,40.893063,1130.7766,43.293335,64.0,104.0,574.0,154.0
-0.0005428601,-0.00078746956,-0.00043097418,-0.0027730162,-0.66766804,-0.00066651526,-0.00029991614,0.03446254,0.00057001994,-1.0325515e-05,2994,,14,59,Forest,Airbone,NEON AOP,D05,2017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,96.8199023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.177617,-89.501063,3.811537,812.8889,82.05334,40.893063,1130.7766,43.293335,64.0,104.0,574.0,154.0
-0.00070167554,-0.00052001094,-0.00021845521,-0.002252901,-0.6788948,-0.00027254492,-0.00056057365,-0.069227375,0.000403282,5.7423604e-06,2995,,14,59,Forest,Airbone,NEON AOP,D05,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,83.44643279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.177617,-89.501063,3.811537,812.8889,82.05334,40.893063,1130.7766,43.293335,64.0,104.0,574.0,154.0
-0.001568636,-0.0027736947,0.002598953,-0.0009317491,-1.0487435,0.00023355643,-0.00020705676,-0.088998474,0.00017103145,0.0002717196,2996,,14,59,Forest,Airbone,NEON AOP,D05,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,77.231439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.177617,-89.501063,3.811537,812.8889,82.05334,40.893063,1130.7766,43.293335,64.0,104.0,574.0,154.0
0.00017125503,0.0017643659,-0.003257538,-0.003615949,-0.36969995,-0.00074486155,-0.0009146668,-0.04152029,0.00068088766,-0.0002608564,2997,,14,59,Forest,Airbone,NEON AOP,D05,2017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,78.07411018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.177617,-89.501063,3.811537,812.8889,82.05334,40.893063,1130.7766,43.293335,64.0,104.0,574.0,154.0
-0.0006228726,-0.00061299186,0.0026669106,0.0010069627,0.7872916,-0.0022470828,0.0016440658,0.7417387,0.0016955009,-0.00096980354,2998,,14,59,Forest,Airbone,NEON AOP,D05,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,99.18446065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.177617,-89.501063,3.811537,812.8889,82.05334,40.893063,1130.7766,43.293335,64.0,104.0,574.0,154.0
-9.1814785e-05,0.0011609816,-0.0023654401,-0.0034796721,-0.46395132,-0.0008467591,-0.0007290887,0.010447986,0.00083669164,-0.0002803507,2999,,14,59,Forest,Airbone,NEON AOP,D05,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,86.14681564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.177617,-89.501063,3.811537,812.8889,82.05334,40.893063,1130.7766,43.293335,64.0,104.0,574.0,154.0
-0.0002373308,0.0019482528,-0.002520286,-0.003250465,0.046419114,-0.0014612994,-0.00023846608,0.19040367,0.0011803808,-0.0006899941,3000,,14,59,Forest,Airbone,NEON AOP,D05,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,77.45615137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.177617,-89.501063,3.811537,812.8889,82.05334,40.893063,1130.7766,43.293335,64.0,104.0,574.0,154.0
3.54441e-05,0.0018069632,-0.0030395454,-0.0031602625,0.032035604,-0.0011023672,-0.00045394688,0.061843507,0.0006773617,-0.00037561028,3001,,14,59,Forest,Airbone,NEON AOP,D05,2017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,81.56078792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.177617,-89.501063,3.811537,812.8889,82.05334,40.893063,1130.7766,43.293335,64.0,104.0,574.0,154.0
0.00021135987,0.0016573328,-0.003795606,-0.003084795,-0.0042661354,-0.00050997606,-0.0005985113,-0.0807382,1.697184e-05,-4.6551344e-05,3002,,14,59,Forest,Airbone,NEON AOP,D05,2017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,86.55107453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.177617,-89.501063,3.811537,812.8889,82.05334,40.893063,1130.7766,43.293335,64.0,104.0,574.0,154.0
0.00020993035,0.0017615999,-0.0033013434,-0.0034403515,-0.360713,-0.0005834207,-0.0010023759,-0.09014124,0.00051210943,-0.00018894544,3003,,14,59,Forest,Airbone,NEON AOP,D05,2017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,86.08278238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.177617,-89.501063,3.811537,812.8889,82.05334,40.893063,1130.7766,43.293335,64.0,104.0,574.0,154.0
-0.00087209477,-0.0007926994,0.00018364051,-0.0018610526,-0.72113574,-1.2631586e-05,-0.0005672694,-0.109001026,0.00022105593,8.7076914e-05,3004,,14,59,Forest,Airbone,NEON AOP,D05,2017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,106.3169627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.177617,-89.501063,3.811537,812.8889,82.05334,40.893063,1130.7766,43.293335,64.0,104.0,574.0,154.0
-9.26113e-06,-0.00070485333,0.0009874194,0.0009587025,0.6948578,-0.0013103948,0.0010821614,0.4260824,0.00041717343,-0.00027919456,3005,,14,59,Forest,Airbone,NEON AOP,D05,2017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,81.21437206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.177617,-89.501063,3.811537,812.8889,82.05334,40.893063,1130.7766,43.293335,64.0,104.0,574.0,154.0
-0.0010846404,-0.0006391164,0.0007053991,-0.0014648258,-0.73241675,0.00018623733,-0.00074863667,-0.17325374,0.00023094786,2.9962452e-05,3006,,14,59,Forest,Airbone,NEON AOP,D05,2017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,117.445911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.177617,-89.501063,3.811537,812.8889,82.05334,40.893063,1130.7766,43.293335,64.0,104.0,574.0,154.0
0.00036872292,0.001433799,-0.0035222098,-0.002946381,-0.22069633,-0.00022976939,-0.0010811706,-0.21862379,-0.00012943137,0.00017779315,3007,,14,59,Forest,Airbone,NEON AOP,D05,2017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,88.64501129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.177617,-89.501063,3.811537,812.8889,82.05334,40.893063,1130.7766,43.293335,64.0,104.0,574.0,154.0
-0.0021301922,-0.0034196563,0.004199751,-0.00025054347,-1.4083691,0.00045937469,-0.00037550717,-0.16059369,0.00061320176,0.00011562684,3008,,14,59,Forest,Airbone,NEON AOP,D05,2017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,89.10816483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.177617,-89.501063,3.811537,812.8889,82.05334,40.893063,1130.7766,43.293335,64.0,104.0,574.0,154.0
0.00036452722,0.00041934103,-0.0025660112,-0.0020240925,-0.29442635,0.0001883937,-0.0012598084,-0.372394,-0.0006705186,0.0005931489,3009,,14,59,Forest,Airbone,NEON AOP,D05,2017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,116.9526288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.177617,-89.501063,3.811537,812.8889,82.05334,40.893063,1130.7766,43.293335,64.0,104.0,574.0,154.0
-0.0014080942,-0.0025793258,0.0024709343,-0.0010511149,-0.9702333,0.000117462245,-0.0002961487,-0.1041069,0.00017020176,0.00026446546,3010,,14,59,Forest,Airbone,NEON AOP,D05,2017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,117.6924333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.177617,-89.501063,3.811537,812.8889,82.05334,40.893063,1130.7766,43.293335,64.0,104.0,574.0,154.0
0.00022761518,0.0019306024,-0.003481877,-0.003677077,-0.30664623,-0.0007275501,-0.0009214318,-0.049786594,0.0006081296,-0.0002661911,3011,,14,59,Forest,Airbone,NEON AOP,D05,2017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,88.20786574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.177617,-89.501063,3.811537,812.8889,82.05334,40.893063,1130.7766,43.293335,64.0,104.0,574.0,154.0
0.0001219571,0.002184696,-0.0034996865,-0.004024767,-0.2862854,-0.0010029029,-0.0007948716,0.031961292,0.00095127185,-0.00046713033,3012,,14,59,Forest,Airbone,NEON AOP,D05,2017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,100.4463989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.177617,-89.501063,3.811537,812.8889,82.05334,40.893063,1130.7766,43.293335,64.0,104.0,574.0,154.0
0.0001948647,-0.00062919036,0.00021389825,0.0007347525,0.6296522,-0.0009817403,0.0008345847,0.30530614,-7.4051786e-06,-5.374392e-05,3013,,14,59,Forest,Airbone,NEON AOP,D05,2017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,66.76710616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.177617,-89.501063,3.811537,812.8889,82.05334,40.893063,1130.7766,43.293335,64.0,104.0,574.0,154.0
